Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-000117,2023-07-17,2023,7,Q3,Summer,CUST-06258,Female,VIP,Asia,Singapore,Electronics,Smartphones,Google Pixel 7,538.19,2,0.05,1022.56,732.03,290.53,28.41,12.47,Standard,19,PayPal,Processing
ORD-000118,2022-06-24,2022,6,Q2,Summer,CUST-03560,Female,Premium,Asia,South Korea,Beauty & Health,Supplements,Multivitamin Pack,19.74,3,0.0,59.22,29.46,29.76,50.25,3.63,Economy,14,Apple Pay,Delivered
ORD-000119,2022-10-10,2022,10,Q4,Fall,CUST-03377,Female,New,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Storage Container Set,29.33,1,0.05,27.86,17.3,10.56,37.9,24.23,Express,7,Apple Pay,Delivered
ORD-000120,2023-09-09,2023,9,Q3,Fall,CUST-05074,Male,Regular,Asia,Singapore,Clothing,Women's Wear,Yoga Pants,113.19,1,0.05,107.53,76.85,30.68,28.53,5.99,Economy,19,Apple Pay,Returned
ORD-000121,2024-06-18,2024,6,Q2,Summer,CUST-07940,Male,Premium,Asia,Singapore,Beauty & Health,Skincare,Moisturizing Cream,56.67,7,0.0,396.69,184.53,212.16,53.48,4.29,Economy,10,PayPal,Delivered
ORD-000122,2024-05-11,2024,5,Q2,Spring,CUST-04689,Female,New,Europe,France,Home & Kitchen,Furniture,Bedside Table,103.53,2,0.0,207.06,128.6,78.46,37.89,53.68,Overnight,13,Bank Transfer,Cancelled
ORD-000123,2021-06-01,2021,6,Q2,Summer,CUST-05096,Male,Regular,Middle East,Saudi Arabia,Electronics,Laptops,MacBook Air M2,1348.42,6,0.15,6876.94,4994.68,1882.26,27.37,38.07,Express,13,Credit Card,Delivered
ORD-000124,2023-03-11,2023,3,Q1,Spring,CUST-07056,Female,New,Europe,France,Home & Kitchen,Furniture,Study Desk,317.63,8,0.4,1524.62,1824.31,-299.69,-19.66,58.13,Overnight,14,Debit Card,Returned
ORD-000125,2024-07-31,2024,7,Q3,Summer,CUST-05889,Female,Regular,North America,Canada,Books & Media,Software,Photo Editing Suite,88.95,5,0.0,444.75,249.29,195.46,43.95,89.84,Overnight,3,Bank Transfer,Cancelled
ORD-000126,2022-10-25,2022,10,Q4,Fall,CUST-02562,Male,VIP,Asia,China,Books & Media,Books,Atomic Habits,27.51,2,0.0,55.02,33.41,21.61,39.28,20.95,Express,13,Debit Card,Delivered
ORD-000127,2024-02-26,2024,2,Q1,Winter,CUST-06424,Female,New,North America,Mexico,Clothing,Women's Wear,High-Waist Jeans,72.17,1,0.4,43.3,52.41,-9.11,-21.04,35.56,Express,8,Apple Pay,Delivered
ORD-000128,2022-05-18,2022,5,Q2,Spring,CUST-03285,Female,Regular,Middle East,Kuwait,Clothing,Women's Wear,Yoga Pants,63.19,2,0.15,107.42,82.5,24.92,23.2,3.54,Economy,10,Debit Card,Delivered
ORD-000129,2024-06-11,2024,6,Q2,Summer,CUST-04110,Female,Premium,Middle East,Egypt,Clothing,Footwear,Vans Old Skool,97.56,3,0.15,248.78,180.92,67.86,27.28,13.6,Standard,15,Cash on Delivery,Delivered
ORD-000130,2023-07-12,2023,7,Q3,Summer,CUST-05604,Female,Regular,Asia,Japan,Home & Kitchen,Appliances,Blender Pro,287.93,1,0.0,287.93,159.49,128.44,44.61,3.71,Economy,18,Credit Card,Cancelled
ORD-000131,2023-08-16,2023,8,Q3,Summer,CUST-01823,Male,Regular,Europe,UK,Books & Media,Books,The Psychology of Money,11.52,10,0.3,80.64,59.64,21.0,26.04,11.2,Standard,12,Google Pay,Delivered
ORD-000132,2022-04-03,2022,4,Q2,Spring,CUST-02434,Female,Regular,North America,USA,Beauty & Health,Supplements,Multivitamin Pack,57.29,2,0.1,103.12,62.6,40.52,39.29,36.05,Express,3,Credit Card,Delivered
ORD-000133,2024-03-25,2024,3,Q1,Spring,CUST-02099,Female,Regular,North America,Canada,Beauty & Health,Skincare,Sunscreen SPF50,80.14,3,0.0,240.42,129.71,110.71,46.05,72.72,Overnight,10,PayPal,Delivered
ORD-000134,2023-10-17,2023,10,Q4,Fall,CUST-04321,Female,New,Middle East,Egypt,Home & Kitchen,Appliances,Microwave Oven,205.04,3,0.0,615.12,279.4,335.72,54.58,25.26,Express,17,Debit Card,Delivered
ORD-000135,2023-01-03,2023,1,Q1,Winter,CUST-07174,Female,Premium,Europe,UK,Beauty & Health,Skincare,Moisturizing Cream,88.53,1,0.25,66.4,48.43,17.97,27.06,69.18,Overnight,12,Debit Card,Cancelled
ORD-000136,2024-01-16,2024,1,Q1,Winter,CUST-06654,Male,Regular,North America,Canada,Books & Media,Books,Deep Work,29.61,4,0.05,112.52,55.51,57.01,50.67,57.99,Overnight,7,Debit Card,Cancelled
ORD-000137,2024-03-14,2024,3,Q1,Spring,CUST-07763,Male,Regular,Middle East,Jordan,Clothing,Men's Wear,Slim Fit Jeans,65.21,6,0.25,293.44,263.83,29.61,10.09,8.06,Economy,17,Bank Transfer,Cancelled
ORD-000138,2023-05-24,2023,5,Q2,Spring,CUST-02347,Female,New,North America,USA,Electronics,Tablets,Huawei MatePad 11,818.58,2,0.0,1637.16,1187.22,449.94,27.48,37.18,Express,5,Apple Pay,Delivered
ORD-000139,2024-01-06,2024,1,Q1,Winter,CUST-05619,Male,New,North America,Canada,Clothing,Footwear,Converse Chuck Taylor,123.32,3,0.3,258.97,215.93,43.04,16.62,35.4,Express,10,Apple Pay,Processing
ORD-000140,2023-10-21,2023,10,Q4,Fall,CUST-05433,Male,Regular,North America,USA,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,68.45,4,0.0,273.8,184.47,89.33,32.63,4.76,Economy,4,Apple Pay,Delivered
ORD-000141,2024-04-09,2024,4,Q2,Spring,CUST-04077,Male,New,Asia,Japan,Home & Kitchen,Furniture,Bookshelf 5-Tier,479.87,1,0.5,239.94,356.78,-116.84,-48.7,5.59,Economy,22,PayPal,Processing
ORD-000142,2023-01-19,2023,1,Q1,Winter,CUST-06517,Female,New,Europe,UK,Home & Kitchen,Appliances,Coffee Maker,298.07,1,0.2,238.46,181.42,57.04,23.92,19.68,Standard,12,Apple Pay,Delivered
ORD-000143,2023-07-18,2023,7,Q3,Summer,CUST-02971,Male,Regular,North America,USA,Clothing,Women's Wear,Blouse Top,38.48,1,0.05,36.56,28.14,8.42,23.03,6.92,Economy,3,Credit Card,Cancelled
ORD-000144,2023-04-14,2023,4,Q2,Spring,CUST-07179,Male,Regular,North America,Canada,Electronics,Tablets,Huawei MatePad 11,788.42,2,0.0,1576.84,825.35,751.49,47.66,3.87,Economy,6,Google Pay,Delivered
ORD-000145,2022-10-16,2022,10,Q4,Fall,CUST-05270,Male,Premium,Middle East,Saudi Arabia,Clothing,Footwear,Converse Chuck Taylor,97.84,2,0.4,117.41,133.41,-16.0,-13.63,93.81,Overnight,17,Debit Card,Delivered
ORD-000146,2021-08-02,2021,8,Q3,Summer,CUST-02222,Female,Premium,Asia,Singapore,Electronics,Laptops,Lenovo ThinkPad X1,1656.12,1,0.0,1656.12,1228.32,427.8,25.83,84.82,Overnight,23,PayPal,Returned
ORD-000147,2024-01-29,2024,1,Q1,Winter,CUST-04181,Male,Regular,North America,Mexico,Beauty & Health,Skincare,Moisturizing Cream,34.06,2,0.0,68.12,47.12,21.0,30.83,9.74,Economy,5,PayPal,Delivered
ORD-000148,2022-03-12,2022,3,Q1,Spring,CUST-07591,Male,VIP,Asia,Singapore,Electronics,Tablets,Lenovo Tab P12,237.84,2,0.05,451.9,221.41,230.49,51.0,18.1,Standard,16,PayPal,Delivered
ORD-000149,2023-12-13,2023,12,Q4,Winter,CUST-05522,Female,Regular,Asia,China,Home & Kitchen,Appliances,Coffee Maker,283.03,1,0.0,283.03,190.78,92.25,32.59,31.9,Express,17,Apple Pay,Returned
ORD-000150,2023-08-23,2023,8,Q3,Summer,CUST-02664,Female,Premium,Asia,India,Books & Media,Software,Antivirus Pro,80.16,1,0.3,56.11,57.3,-1.19,-2.12,8.09,Economy,20,Apple Pay,Delivered
ORD-000151,2021-10-05,2021,10,Q4,Fall,CUST-04111,Male,VIP,Asia,Japan,Books & Media,Books,The Psychology of Money,10.49,2,0.3,14.69,15.32,-0.63,-4.29,25.89,Express,17,Google Pay,Processing
ORD-000152,2023-06-18,2023,6,Q2,Summer,CUST-02507,Male,New,Asia,China,Home & Kitchen,Furniture,TV Stand,582.58,3,0.5,873.87,1174.27,-300.4,-34.38,58.46,Overnight,25,Credit Card,Delivered
ORD-000153,2023-11-08,2023,11,Q4,Fall,CUST-01495,Female,VIP,Europe,UK,Electronics,Smartphones,OnePlus 11,423.74,8,0.5,1694.96,1760.83,-65.87,-3.89,35.17,Express,10,Credit Card,Delivered
ORD-000154,2023-05-28,2023,5,Q2,Spring,CUST-01876,Male,New,Middle East,UAE,Books & Media,Software,Adobe Creative Cloud,23.85,1,0.1,21.47,14.57,6.9,32.14,8.45,Economy,9,PayPal,Delivered
ORD-000155,2024-01-04,2024,1,Q1,Winter,CUST-05628,Male,Regular,Asia,India,Clothing,Footwear,Converse Chuck Taylor,87.86,1,0.15,74.68,46.58,28.1,37.63,97.96,Overnight,24,Debit Card,Processing
ORD-000156,2023-03-21,2023,3,Q1,Spring,CUST-05094,Female,Premium,North America,Mexico,Electronics,Smartphones,iPhone 14,664.75,1,0.2,531.8,409.36,122.44,23.02,15.54,Standard,4,Google Pay,Delivered
ORD-000157,2021-07-14,2021,7,Q3,Summer,CUST-02469,Female,Regular,North America,USA,Books & Media,Books,The Psychology of Money,16.34,8,0.4,78.43,77.47,0.96,1.22,94.97,Overnight,3,PayPal,Cancelled
ORD-000158,2024-02-11,2024,2,Q1,Winter,CUST-03717,Female,Regular,Europe,Spain,Clothing,Footwear,Vans Old Skool,189.33,3,0.1,511.19,283.28,227.91,44.58,7.42,Economy,13,Cash on Delivery,Delivered
ORD-000159,2023-02-21,2023,2,Q1,Winter,CUST-01242,Female,VIP,Middle East,Kuwait,Books & Media,Software,Adobe Creative Cloud,42.47,1,0.05,40.35,29.8,10.55,26.15,9.75,Economy,12,Apple Pay,Delivered
ORD-000160,2022-04-29,2022,4,Q2,Spring,CUST-01672,Female,Regular,Asia,India,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,73.3,1,0.5,36.65,45.87,-9.22,-25.16,89.9,Overnight,12,Apple Pay,Processing
ORD-000161,2023-06-25,2023,6,Q2,Summer,CUST-02085,Male,Regular,Middle East,Jordan,Clothing,Footwear,Vans Old Skool,97.5,3,0.0,292.5,139.66,152.84,52.25,88.07,Overnight,8,Apple Pay,Returned
ORD-000162,2023-09-20,2023,9,Q3,Fall,CUST-07382,Male,New,Middle East,Jordan,Books & Media,Software,Adobe Creative Cloud,26.04,1,0.15,22.13,16.05,6.08,27.47,9.38,Standard,13,PayPal,Cancelled
ORD-000163,2024-07-14,2024,7,Q3,Summer,CUST-04449,Female,VIP,Asia,China,Books & Media,Books,Rich Dad Poor Dad,15.09,3,0.1,40.74,24.46,16.28,39.96,7.51,Standard,18,Cash on Delivery,Delivered
ORD-000164,2023-06-29,2023,6,Q2,Summer,CUST-04241,Female,New,Europe,Italy,Home & Kitchen,Furniture,Bookshelf 5-Tier,454.87,3,0.25,1023.46,857.17,166.29,16.25,7.03,Standard,5,Apple Pay,Delivered
ORD-000165,2023-03-03,2023,3,Q1,Spring,CUST-04924,Female,Regular,Europe,France,Beauty & Health,Supplements,Multivitamin Pack,68.01,1,0.5,34.01,50.48,-16.47,-48.43,80.16,Overnight,8,Apple Pay,Delivered
ORD-000166,2022-12-30,2022,12,Q4,Winter,CUST-02636,Male,New,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,145.65,4,0.05,553.47,319.13,234.34,42.34,55.69,Overnight,16,Credit Card,Returned
ORD-000167,2021-05-27,2021,5,Q2,Spring,CUST-03069,Male,Premium,Asia,South Korea,Clothing,Women's Wear,Blouse Top,127.73,1,0.0,127.73,88.86,38.87,30.43,39.0,Express,17,Cash on Delivery,Delivered
ORD-000168,2021-09-19,2021,9,Q3,Fall,CUST-06747,Male,Regular,Asia,Singapore,Electronics,Tablets,Huawei MatePad 11,605.27,1,0.2,484.22,369.4,114.82,23.71,16.86,Standard,21,Cash on Delivery,Delivered
ORD-000169,2024-03-01,2024,3,Q1,Spring,CUST-03119,Male,New,Asia,Japan,Home & Kitchen,Appliances,Rice Cooker,41.96,3,0.5,62.94,82.23,-19.29,-30.65,2.85,Economy,13,Bank Transfer,Returned
ORD-000170,2023-04-22,2023,4,Q2,Spring,CUST-04407,Male,Regular,Europe,France,Books & Media,Books,Rich Dad Poor Dad,21.22,1,0.25,15.91,14.47,1.44,9.05,12.24,Standard,9,Cash on Delivery,Delivered
ORD-000171,2023-05-07,2023,5,Q2,Spring,CUST-04706,Female,Regular,Middle East,Jordan,Home & Kitchen,Furniture,Bedside Table,316.77,2,0.05,601.86,384.14,217.72,36.17,11.57,Standard,18,Debit Card,Delivered
ORD-000172,2022-05-24,2022,5,Q2,Spring,CUST-05586,Female,VIP,Europe,Spain,Electronics,Smartphones,Xiaomi 13,883.17,2,0.5,883.17,1218.8,-335.63,-38.0,36.56,Express,10,PayPal,Delivered
ORD-000173,2023-02-11,2023,2,Q1,Winter,CUST-02685,Female,Regular,Asia,Singapore,Clothing,Men's Wear,Hoodie Sweatshirt,56.54,3,0.4,101.77,121.27,-19.5,-19.16,5.11,Economy,16,Google Pay,Delivered
ORD-000174,2023-09-01,2023,9,Q3,Fall,CUST-05808,Male,Premium,Asia,Singapore,Books & Media,Books,Deep Work,19.78,1,0.25,14.84,9.58,5.26,35.44,79.85,Overnight,22,Debit Card,Returned
ORD-000175,2023-01-18,2023,1,Q1,Winter,CUST-02499,Female,Regular,Europe,France,Books & Media,Books,Deep Work,37.56,3,0.4,67.61,53.57,14.04,20.77,8.58,Standard,6,Google Pay,Delivered
ORD-000176,2023-05-17,2023,5,Q2,Spring,CUST-02532,Female,VIP,Europe,Spain,Beauty & Health,Skincare,Hyaluronic Acid,40.7,5,0.0,203.5,121.29,82.21,40.4,34.69,Express,7,Google Pay,Delivered
ORD-000177,2023-09-19,2023,9,Q3,Fall,CUST-05003,Male,Regular,Asia,South Korea,Home & Kitchen,Appliances,Microwave Oven,66.86,1,0.2,53.49,49.42,4.07,7.61,5.33,Economy,24,Google Pay,Delivered
ORD-000178,2021-11-21,2021,11,Q4,Fall,CUST-05691,Male,Regular,Asia,Singapore,Clothing,Women's Wear,Summer Dress,54.28,3,0.3,113.99,87.38,26.61,23.34,6.4,Economy,13,Cash on Delivery,Returned
ORD-000179,2021-07-18,2021,7,Q3,Summer,CUST-04684,Female,Premium,Asia,India,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,117.6,2,0.25,176.4,144.39,32.01,18.15,28.93,Express,11,Cash on Delivery,Delivered
ORD-000180,2024-06-18,2024,6,Q2,Summer,CUST-07598,Male,New,Asia,China,Beauty & Health,Skincare,Moisturizing Cream,26.79,2,0.4,32.15,35.19,-3.04,-9.46,43.55,Express,16,Debit Card,Returned
ORD-000181,2023-02-01,2023,2,Q1,Winter,CUST-01485,Female,Regular,Middle East,Kuwait,Home & Kitchen,Kitchen Tools,Storage Container Set,37.73,3,0.1,101.87,60.76,41.11,40.36,7.03,Standard,13,Bank Transfer,Delivered
ORD-000182,2023-04-07,2023,4,Q2,Spring,CUST-04702,Male,Regular,Europe,Spain,Clothing,Men's Wear,Formal Shirt,101.99,2,0.5,101.99,115.82,-13.83,-13.56,81.39,Overnight,11,Apple Pay,Returned
ORD-000183,2024-06-20,2024,6,Q2,Summer,CUST-06200,Female,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Cutting Board Set,76.38,2,0.25,114.57,83.74,30.83,26.91,15.96,Standard,10,Cash on Delivery,Returned
ORD-000184,2024-07-26,2024,7,Q3,Summer,CUST-07457,Female,Regular,Middle East,Egypt,Beauty & Health,Skincare,Retinol Night Cream,75.99,6,0.25,341.95,241.9,100.05,29.26,36.98,Express,14,Credit Card,Delivered
ORD-000185,2022-06-25,2022,6,Q2,Summer,CUST-06324,Female,Regular,North America,Canada,Beauty & Health,Skincare,Vitamin C Serum,84.35,1,0.0,84.35,49.12,35.23,41.77,49.87,Express,5,Cash on Delivery,Delivered
ORD-000186,2022-01-23,2022,1,Q1,Winter,CUST-04516,Male,Regular,Europe,UK,Electronics,Headphones,Bose QC45,58.85,1,0.5,29.43,42.44,-13.01,-44.21,7.0,Economy,8,Credit Card,Delivered
ORD-000187,2022-01-11,2022,1,Q1,Winter,CUST-06685,Male,VIP,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,57.49,3,0.3,120.73,112.79,7.94,6.58,90.86,Overnight,9,Credit Card,Delivered
ORD-000188,2021-11-22,2021,11,Q4,Fall,CUST-01560,Male,New,Europe,Italy,Beauty & Health,Skincare,Vitamin C Serum,18.26,1,0.15,15.52,13.04,2.48,15.98,39.25,Express,7,Bank Transfer,Delivered
ORD-000189,2024-02-20,2024,2,Q1,Winter,CUST-07164,Male,New,Asia,China,Beauty & Health,Supplements,Vitamin D3,55.83,1,0.0,55.83,40.53,15.3,27.4,18.45,Standard,14,Bank Transfer,Delivered
ORD-000190,2024-01-21,2024,1,Q1,Winter,CUST-07945,Female,Regular,North America,USA,Home & Kitchen,Furniture,Bedside Table,491.36,1,0.05,466.79,261.94,204.85,43.88,88.95,Overnight,3,Google Pay,Cancelled
ORD-000191,2022-02-24,2022,2,Q1,Winter,CUST-06227,Male,New,Europe,Italy,Books & Media,Books,Rich Dad Poor Dad,18.87,3,0.0,56.61,38.79,17.82,31.48,2.9,Economy,12,Credit Card,Delivered
ORD-000192,2023-08-27,2023,8,Q3,Summer,CUST-01112,Female,Regular,Europe,Italy,Home & Kitchen,Appliances,Microwave Oven,262.42,5,0.4,787.26,756.11,31.15,3.96,5.25,Standard,6,Credit Card,Delivered
ORD-000193,2023-11-15,2023,11,Q4,Fall,CUST-01647,Male,Regular,North America,Mexico,Beauty & Health,Supplements,Collagen Peptides,64.86,4,0.2,207.55,171.37,36.18,17.43,28.32,Express,7,Google Pay,Delivered
ORD-000194,2022-10-11,2022,10,Q4,Fall,CUST-03533,Male,Regular,North America,Canada,Beauty & Health,Skincare,Sunscreen SPF50,65.89,1,0.05,62.6,30.8,31.8,50.8,11.8,Standard,3,Credit Card,Delivered
ORD-000195,2023-11-27,2023,11,Q4,Fall,CUST-07004,Male,Regular,Middle East,Saudi Arabia,Electronics,Laptops,Lenovo ThinkPad X1,2410.73,4,0.3,6750.04,5835.58,914.46,13.55,56.35,Overnight,11,Debit Card,Delivered
ORD-000196,2024-10-14,2024,10,Q4,Fall,CUST-04012,Male,Regular,Asia,South Korea,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,50.5,2,0.4,60.6,64.46,-3.86,-6.37,52.77,Overnight,15,Cash on Delivery,Delivered
ORD-000197,2023-01-16,2023,1,Q1,Winter,CUST-02229,Male,Regular,North America,USA,Books & Media,Books,The Psychology of Money,32.22,4,0.0,128.88,59.7,69.18,53.68,12.08,Standard,9,Google Pay,Processing
ORD-000198,2022-12-15,2022,12,Q4,Winter,CUST-02469,Male,New,North America,Mexico,Beauty & Health,Skincare,Sunscreen SPF50,29.86,7,0.15,177.67,111.07,66.6,37.49,55.97,Overnight,3,Credit Card,Delivered
ORD-000199,2024-03-05,2024,3,Q1,Spring,CUST-07058,Male,VIP,Asia,India,Electronics,Tablets,Lenovo Tab P12,884.85,2,0.1,1592.73,970.13,622.6,39.09,60.03,Overnight,19,Debit Card,Cancelled
ORD-000200,2023-11-27,2023,11,Q4,Fall,CUST-03744,Male,Premium,Asia,India,Beauty & Health,Skincare,Hyaluronic Acid,70.84,4,0.05,269.19,140.31,128.88,47.88,36.25,Express,10,Cash on Delivery,Delivered
ORD-000201,2022-01-28,2022,1,Q1,Winter,CUST-07926,Female,Premium,North America,USA,Electronics,Laptops,ASUS ZenBook,2467.92,6,0.2,11846.02,8849.1,2996.92,25.3,54.65,Overnight,6,Apple Pay,Delivered
ORD-000202,2023-05-19,2023,5,Q2,Spring,CUST-07970,Female,Premium,North America,Canada,Books & Media,Books,Thinking Fast and Slow,14.01,4,0.2,44.83,26.48,18.35,40.93,27.1,Express,7,Bank Transfer,Delivered
ORD-000203,2022-11-23,2022,11,Q4,Fall,CUST-03572,Female,Regular,North America,USA,Home & Kitchen,Furniture,Bedside Table,201.48,6,0.05,1148.44,593.36,555.08,48.33,7.47,Standard,10,Google Pay,Delivered
ORD-000204,2023-02-02,2023,2,Q1,Winter,CUST-02215,Male,Regular,Middle East,Kuwait,Clothing,Women's Wear,Blouse Top,79.16,1,0.0,79.16,37.77,41.39,52.29,8.23,Standard,12,Debit Card,Delivered
ORD-000205,2024-04-29,2024,4,Q2,Spring,CUST-07585,Male,Regular,Asia,South Korea,Books & Media,Books,Deep Work,17.81,1,0.0,17.81,8.18,9.63,54.07,22.84,Express,13,Credit Card,Delivered
ORD-000206,2022-11-22,2022,11,Q4,Fall,CUST-01178,Male,Regular,North America,Mexico,Clothing,Men's Wear,Slim Fit Jeans,101.49,7,0.15,603.87,465.96,137.91,22.84,95.87,Overnight,4,Bank Transfer,Returned
ORD-000207,2024-07-06,2024,7,Q3,Summer,CUST-02415,Female,Regular,Asia,South Korea,Clothing,Men's Wear,Formal Shirt,27.87,2,0.25,41.8,25.93,15.87,37.97,2.24,Economy,23,PayPal,Delivered
ORD-000208,2023-08-29,2023,8,Q3,Summer,CUST-01499,Male,Regular,Middle East,Jordan,Home & Kitchen,Furniture,Bookshelf 5-Tier,98.02,2,0.4,117.62,124.5,-6.88,-5.85,9.06,Economy,14,Apple Pay,Delivered
ORD-000209,2022-10-24,2022,10,Q4,Fall,CUST-03818,Female,Premium,Asia,Japan,Beauty & Health,Skincare,Hyaluronic Acid,29.93,1,0.3,20.95,20.61,0.34,1.62,6.36,Economy,25,Debit Card,Delivered
ORD-000210,2023-09-29,2023,9,Q3,Fall,CUST-02307,Male,Regular,Asia,Singapore,Electronics,Headphones,JBL Tune 760NC,106.66,4,0.1,383.98,199.49,184.49,48.05,88.34,Overnight,17,Bank Transfer,Delivered
ORD-000211,2023-12-31,2023,12,Q4,Winter,CUST-07604,Female,New,Asia,Japan,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,118.15,4,0.05,448.97,294.29,154.68,34.45,25.28,Express,20,Credit Card,Delivered
ORD-000212,2022-01-04,2022,1,Q1,Winter,CUST-05928,Male,Regular,Europe,Italy,Books & Media,Books,Thinking Fast and Slow,38.45,2,0.25,57.68,47.11,10.57,18.33,6.35,Standard,8,Google Pay,Returned
ORD-000213,2021-10-21,2021,10,Q4,Fall,CUST-06772,Male,Regular,Europe,France,Electronics,Headphones,JBL Tune 760NC,100.51,2,0.0,201.02,111.01,90.01,44.78,5.33,Standard,14,Cash on Delivery,Returned
ORD-000214,2023-03-23,2023,3,Q1,Spring,CUST-06999,Female,VIP,North America,Canada,Home & Kitchen,Appliances,Blender Pro,220.23,5,0.5,550.57,626.2,-75.63,-13.74,66.13,Overnight,5,Bank Transfer,Delivered
ORD-000215,2022-12-25,2022,12,Q4,Winter,CUST-02043,Male,Regular,Europe,Spain,Clothing,Footwear,Converse Chuck Taylor,154.03,1,0.4,92.42,105.68,-13.26,-14.35,31.35,Express,9,Bank Transfer,Cancelled
ORD-000216,2022-04-07,2022,4,Q2,Spring,CUST-02949,Female,Premium,North America,Canada,Beauty & Health,Skincare,Moisturizing Cream,58.19,4,0.4,139.66,120.17,19.49,13.96,29.94,Express,4,PayPal,Processing
ORD-000217,2023-08-19,2023,8,Q3,Summer,CUST-01394,Female,VIP,North America,Canada,Electronics,Headphones,Samsung Galaxy Buds,33.99,1,0.05,32.29,17.84,14.45,44.75,89.35,Overnight,3,Bank Transfer,Delivered
ORD-000218,2021-12-21,2021,12,Q4,Winter,CUST-07547,Male,Regular,North America,Canada,Clothing,Women's Wear,Maxi Skirt,134.39,3,0.15,342.69,247.47,95.22,27.79,24.88,Express,4,Credit Card,Delivered
ORD-000219,2021-11-26,2021,11,Q4,Fall,CUST-06771,Male,Premium,North America,Mexico,Home & Kitchen,Appliances,Air Fryer 5.5L,122.29,4,0.2,391.33,243.73,147.6,37.72,10.07,Standard,10,Bank Transfer,Delivered
ORD-000220,2023-10-24,2023,10,Q4,Fall,CUST-02945,Male,Regular,Europe,Italy,Books & Media,Software,Microsoft Office 365,32.32,1,0.15,27.47,16.54,10.93,39.79,83.03,Overnight,9,Apple Pay,Cancelled
ORD-000221,2021-12-22,2021,12,Q4,Winter,CUST-02695,Male,Regular,Middle East,Kuwait,Books & Media,Software,Microsoft Office 365,32.54,9,0.0,292.86,169.36,123.5,42.17,3.6,Economy,7,Credit Card,Returned
ORD-000222,2023-01-18,2023,1,Q1,Winter,CUST-02528,Female,Regular,Asia,China,Electronics,Headphones,Samsung Galaxy Buds,194.83,2,0.5,194.83,206.33,-11.5,-5.9,94.27,Overnight,21,Debit Card,Returned
ORD-000223,2024-01-20,2024,1,Q1,Winter,CUST-07196,Male,New,North America,USA,Beauty & Health,Supplements,Vitamin D3,69.41,7,0.4,291.52,227.63,63.89,21.92,90.41,Overnight,9,Credit Card,Delivered
ORD-000224,2024-09-27,2024,9,Q3,Fall,CUST-05113,Male,Regular,Europe,Italy,Books & Media,Software,Photo Editing Suite,178.03,4,0.25,534.09,442.81,91.28,17.09,53.95,Overnight,5,Cash on Delivery,Returned
ORD-000225,2023-01-20,2023,1,Q1,Winter,CUST-07833,Female,Premium,North America,Mexico,Clothing,Men's Wear,Slim Fit Jeans,99.89,1,0.0,99.89,46.23,53.66,53.72,3.62,Economy,5,Bank Transfer,Delivered
ORD-000226,2023-12-19,2023,12,Q4,Winter,CUST-02214,Male,Regular,Asia,India,Electronics,Tablets,Huawei MatePad 11,527.49,2,0.15,896.73,745.86,150.87,16.82,2.9,Economy,14,Google Pay,Delivered
ORD-000227,2023-03-07,2023,3,Q1,Spring,CUST-04301,Male,New,Asia,Singapore,Home & Kitchen,Kitchen Tools,Cutting Board Set,133.52,6,0.1,721.01,452.56,268.45,37.23,2.3,Economy,18,Google Pay,Processing
ORD-000228,2022-02-12,2022,2,Q1,Winter,CUST-01165,Female,Regular,North America,Mexico,Beauty & Health,Skincare,Retinol Night Cream,81.17,2,0.15,137.99,106.68,31.31,22.69,9.37,Economy,8,Debit Card,Delivered
ORD-000229,2021-05-11,2021,5,Q2,Spring,CUST-02539,Female,Regular,Middle East,Egypt,Beauty & Health,Skincare,Moisturizing Cream,20.75,2,0.25,31.12,28.31,2.81,9.03,6.84,Economy,8,Cash on Delivery,Delivered
ORD-000230,2021-10-17,2021,10,Q4,Fall,CUST-07856,Male,Regular,Asia,China,Beauty & Health,Supplements,Whey Protein 2kg,48.49,1,0.0,48.49,22.78,25.71,53.02,7.61,Standard,16,Credit Card,Returned
